"respondent_id","gender","age","brand1","brand2","brand3","brand4","brand5","brand6","brand7","brand8","brand9","brand10"
421,"Male",47,"Honda","Porsche","Dodge","Volvo","Opel",,,,,
422,"Male",,"Opel","Volvo","Ford","Daewoo","Fiat",,,,,
423,"Female",26,"Honda","Audi","Chrysler",,,,,,,
424,"Male",45,"Daewoo","Mercedes",,,,,,,,
425,"Male",61,"Dodge","Ford","Daewoo","Fiat","VW","Hyundai","Opel",,,
426,"Male",18,"Opel","Volvo",,,,,,,,
427,"Female",56,"Volvo","Ford","Honda",,,,,,,
428,"Male",20,"Audi","Renault","Honda","Daewoo",,,,,,
429,"Male",54,"Ford","Hyundai","VW","BMW","Opel",,,,,
430,"Male",42,"Hyundai","Daewoo","Opel","Audi","Honda",,,,,
431,"Female",36,"Volvo",,,,,,,,,
432,"Male",38,"Hyundai","Peugeot","Chrysler","Daewoo",,,,,,
433,"Female",30,"Opel","VW","Fiat",,,,,,,
434,"Male",30,"Porsche",,,,,,,,,
435,"Female",30,"VW","Lexus","Fiat","Audi","Porsche","Mercedes",,,,
436,"Male",46,"Porsche","Volvo",,,,,,,,
437,"Male",60,"Fiat","Hyundai","Audi",,,,,,,
438,"Male",49,"Volvo","Peugeot","Lexus","Honda","Ford",,,,,
439,"Male",46,"Dodge","Peugeot","BMW",,,,,,,
440,"Female",40,"Lexus","Honda",,,,,,,,
441,"Female",51,"Dodge","VW","Chrysler","Ford","Fiat","Renault","Toyota",,,
442,"Male",32,"BMW","Opel","Lexus","Ford","VW","Audi",,,,
443,"Male",37,"VW","Audi",,,,,,,,
444,"Female",29,"VW","Lexus","Chrysler",,,,,,,
445,"Female",,"Fiat","Daewoo","Audi","Opel","BMW",,,,,
446,"Male",39,"Toyota","VW","Fiat","Volvo","Opel",,,,,
447,"Male",32,"Fiat","Renault","VW",,,,,,,
448,"Male",,"Opel","Fiat","VW",,,,,,,
449,"Male",51,"Peugeot","Daewoo","Volvo",,,,,,,
450,"Female",31,"Daewoo","VW","Fiat","Audi",,,,,,
451,"Female",47,"Daewoo","Chrysler","Porsche","Audi",,,,,,
452,"Female",49,"Fiat","Ford",,,,,,,,
453,"Male",38,"Peugeot","Volvo","BMW","Toyota","VW","Mercedes","Audi",,,
454,"Male",27,"Peugeot","Ford","Hyundai",,,,,,,
455,"Female",37,"Mercedes","VW","Daewoo","Audi","Honda","Fiat",,,,
456,"Female",44,"VW","BMW","Dodge",,,,,,,
457,"Male",52,"Lexus","Opel",,,,,,,,
458,"Male",18,"BMW","Audi","Ford","Daewoo",,,,,,
459,"Female",39,"Daewoo","Lexus",,,,,,,,
460,"Male",65,"Volvo","Audi","BMW",,,,,,,
461,"Female",49,"Lexus","Mercedes","VW","BMW",,,,,,
462,"Male",48,"VW","Hyundai","Ford","Opel",,,,,,
463,"Female",35,"Audi","Honda",,,,,,,,
464,"Male",56,"Hyundai","BMW",,,,,,,,
465,"Female",33,"VW","Renault","Lexus",,,,,,,
466,"Female",26,"Daewoo","Mercedes","Renault","Porsche","VW","Audi","Toyota",,,
467,"Female",45,"Audi","Fiat","Dodge","Volvo",,,,,,
468,"Male",30,"Renault","Fiat","Hyundai",,,,,,,
469,"Male",38,"BMW","Volvo","VW",,,,,,,
470,"Male",38,"Porsche","Volvo","Fiat",,,,,,,
471,"Female",42,"VW","Renault",,,,,,,,
472,"Female",42,"Hyundai","Renault","Opel","Peugeot",,,,,,
473,"Male",34,"Ford","Opel",,,,,,,,
474,"Male",32,"Mercedes","Daewoo","VW",,,,,,,
475,"Male",35,"VW","Fiat","Toyota","BMW","Chrysler","Honda","Ford",,,
476,"Male",48,"Toyota","Lexus",,,,,,,,
477,"Female",44,"Lexus","Opel","Audi",,,,,,,
478,"Male",50,"Mercedes","Opel","Dodge","Daewoo","Lexus","Volvo","VW","Audi",,
479,"Male",39,"Peugeot","VW","Ford","Toyota","Honda","Audi","Mercedes",,,
480,"Male",,"Peugeot","Mercedes","Chrysler","Daewoo","VW","Audi",,,,
481,,41,"Mercedes","Audi","Peugeot",,,,,,,
482,"Male",,"Audi","Mercedes","Chrysler",,,,,,,
483,"Male",41,"Lexus","Mercedes","Hyundai",,,,,,,
484,"Male",34,"Honda","Toyota","Lexus","Opel","Chrysler","VW","BMW",,,
485,"Male",41,"VW","Honda",,,,,,,,
486,"Male",61,"Peugeot","VW",,,,,,,,
487,"Male",22,"Daewoo","Toyota","Chrysler","Honda",,,,,,
488,"Male",36,"Ford","Mercedes","BMW",,,,,,,
489,"Male",47,"Ford","BMW","Toyota","Renault","Mercedes",,,,,
490,"Female",,"Mercedes","Toyota","Dodge",,,,,,,
491,"Male",59,"Audi","Ford","Porsche",,,,,,,
492,"Male",34,"Peugeot","Fiat",,,,,,,,
493,"Male",45,"BMW","Porsche",,,,,,,,
494,"Female",62,"Audi","Dodge","Honda","Renault","VW","Daewoo","Fiat",,,
495,"Female",,"Audi","VW","BMW","Ford",,,,,,
496,"Male",33,"Dodge","Ford","Fiat",,,,,,,
497,"Female",55,"Fiat","Audi","BMW",,,,,,,
498,"Male",39,"Lexus","Audi","Mercedes","BMW","Fiat",,,,,
499,"Male",27,"BMW","Chrysler","Peugeot","Audi","VW",,,,,
500,"Male",32,"Porsche","Ford","VW",,,,,,,
501,"Female",45,"Audi","Ford","Daewoo",,,,,,,
502,"Female",,"BMW","Ford","VW",,,,,,,
503,"Male",51,"Lexus","Opel","Hyundai","Peugeot",,,,,,
504,"Male",23,"Volvo","Honda","Dodge","Ford","Porsche","Audi","Opel",,,
505,"Male",39,"BMW","Renault","Chrysler","Dodge","Opel","Peugeot",,,,
506,"Female",52,"Opel","Toyota","VW","BMW","Porsche","Daewoo","Dodge","Fiat",,
507,"Male",35,"Fiat","VW","Honda","Volvo","Ford",,,,,
508,"Male",26,"Opel","Daewoo","VW",,,,,,,
509,"Male",31,"VW","Peugeot","Fiat","Lexus",,,,,,
510,"Male",21,"Dodge","Fiat","Audi","Ford","Mercedes","Honda",,,,
511,"Female",43,"Toyota","Audi","VW",,,,,,,
512,"Female",38,"Toyota","Ford","Hyundai","VW","Volvo",,,,,
513,"Female",,"Audi","BMW",,,,,,,,
514,"Male",34,"Peugeot","VW",,,,,,,,
515,"Male",24,"Hyundai","VW","Chrysler",,,,,,,
516,"Male",44,"BMW","Daewoo","Renault","Dodge",,,,,,
517,"Male",54,"Audi","Mercedes","Opel",,,,,,,
518,"Male",35,"VW","Opel","Ford",,,,,,,
519,"Male",,"Toyota","Ford",,,,,,,,
520,"Male",48,"Peugeot","VW","Toyota","Honda",,,,,,
521,"Male",35,"Audi","VW","Daewoo","Volvo",,,,,,
522,"Female",40,"Opel","Fiat","VW",,,,,,,
523,"Male",43,"Lexus","Toyota","Hyundai",,,,,,,
524,"Male",56,"Hyundai","Mercedes","Audi","Dodge","VW","Opel",,,,
525,"Female",36,"Hyundai","Opel","Peugeot",,,,,,,
526,"Female",37,"Audi","Volvo","VW","Honda","Mercedes",,,,,
527,"Female",40,"Volvo","BMW","Chrysler",,,,,,,
528,"Male",39,"Daewoo","Peugeot","Ford","Hyundai","VW","Toyota",,,,
529,"Male",,"Ford","BMW","Honda","Dodge","Daewoo","Renault","VW","Volvo",,
530,"Female",38,"Hyundai","Volvo",,,,,,,,
531,"Male",51,"Opel","Fiat","Honda","Dodge",,,,,,
532,"Male",51,"Opel","Ford","Fiat","VW",,,,,,
533,"Male",35,"Volvo",,,,,,,,,
534,"Female",37,"Ford",,,,,,,,,
535,"Female",41,"VW","Dodge","Peugeot",,,,,,,
536,"Female",21,"Peugeot","Lexus","Toyota","Renault","Chrysler","Opel","BMW",,,
537,"Female",40,"Ford","Peugeot","Dodge","VW","Audi",,,,,
538,"Female",31,"Renault","Volvo",,,,,,,,
539,"Male",33,"Porsche","Mercedes",,,,,,,,
540,"Male",53,"BMW","Ford","Hyundai","VW","Porsche",,,,,
541,"Male",32,"Opel","Porsche",,,,,,,,
542,"Male",43,"Ford","Hyundai",,,,,,,,
543,"Female",35,"VW","Fiat","Audi","Daewoo","Porsche","Hyundai",,,,
544,"Female",31,"Audi","Fiat","Daewoo",,,,,,,
545,"Male",50,"BMW","Peugeot","Hyundai",,,,,,,
546,"Female",46,"Dodge","Audi","VW","Toyota",,,,,,
547,"Female",36,"VW","Opel",,,,,,,,
548,"Male",46,"Ford","Volvo","Hyundai",,,,,,,
549,"Male",54,"Lexus","Honda","Porsche",,,,,,,
550,"Male",32,"Chrysler","Honda","BMW","Lexus","Opel",,,,,
551,"Male",32,"VW","Mercedes",,,,,,,,
552,"Male",59,"Honda","Audi","Toyota",,,,,,,
553,"Female",43,"Opel","Honda","Dodge","Daewoo",,,,,,
554,"Female",39,"Fiat","BMW","Renault","Opel","Dodge",,,,,
555,"Male",,"Audi","Ford","BMW",,,,,,,
556,"Female",,"Peugeot","Renault",,,,,,,,
557,"Male",45,"Peugeot",,,,,,,,,
558,"Male",,"Opel","Lexus",,,,,,,,
559,"Female",36,"Daewoo","Mercedes",,,,,,,,
560,"Male",19,"Volvo","VW","Daewoo","Audi",,,,,,
561,"Female",48,"Honda","Mercedes","Chrysler","Daewoo","Peugeot",,,,,
562,"Male",,"Honda","VW","Hyundai","Peugeot",,,,,,
563,"Male",40,"Fiat",,,,,,,,,
564,"Male",32,"Honda","Toyota","Audi","Fiat","Peugeot","VW",,,,
565,"Male",45,"Daewoo","Porsche","Audi","Toyota","VW","Peugeot","Hyundai",,,
566,"Male",37,"Renault","Volvo","VW",,,,,,,
567,"Female",22,"VW","Renault","Dodge","Fiat",,,,,,
568,"Female",19,"Audi","Opel","BMW","Ford",,,,,,
569,"Male",,"Daewoo","Fiat","VW","Hyundai","BMW",,,,,
570,"Female",40,"Dodge","Peugeot","Honda","Opel","Porsche",,,,,
571,"Male",49,"BMW","Dodge",,,,,,,,
572,"Male",39,"Audi",,,,,,,,,
573,"Male",26,"Audi","Dodge","Lexus","Fiat","Daewoo",,,,,
574,"Male",40,"Dodge","Hyundai","Volvo","Toyota","Lexus",,,,,
575,"Male",47,"Ford","Peugeot",,,,,,,,
576,"Male",31,"Renault","BMW","Daewoo",,,,,,,
577,"Female",53,"Ford","BMW","Chrysler","VW",,,,,,
578,"Male",38,"VW","Fiat",,,,,,,,
579,"Female",44,"Dodge",,,,,,,,,
580,"Male",41,"Fiat","BMW","Lexus",,,,,,,
581,"Female",28,"Ford","Mercedes","VW","Volvo",,,,,,
582,"Male",31,"Toyota","Daewoo","VW","Audi",,,,,,
583,"Male",29,"Lexus","Volvo","Chrysler","VW","Daewoo","Ford",,,,
584,"Male",47,"VW","Toyota",,,,,,,,
585,"Female",28,"Lexus","Honda",,,,,,,,
586,"Male",35,"VW","BMW","Audi","Chrysler","Opel","Toyota","Mercedes","Daewoo","Honda",
587,"Male",30,"Volvo","Audi","Honda","Toyota","Peugeot","VW",,,,
588,"Male",42,"Volvo","VW",,,,,,,,
589,"Male",45,"Mercedes","VW","Daewoo","BMW",,,,,,
590,"Male",44,"Honda","Audi","Lexus",,,,,,,
591,"Male",47,"Opel","Renault",,,,,,,,
592,"Male",35,"BMW","VW","Peugeot","Opel","Renault","Dodge",,,,
593,"Female",31,"VW","Hyundai",,,,,,,,
594,"Female",36,"Mercedes","Peugeot",,,,,,,,
595,"Male",34,"Renault","Hyundai","Daewoo","BMW","Mercedes","Fiat",,,,
596,"Female",40,"Porsche","Chrysler","Opel","Dodge",,,,,,
597,"Male",61,"Toyota","Mercedes","Ford","Volvo","Audi","Fiat",,,,
598,"Male",31,"Fiat","BMW",,,,,,,,
599,"Male",,"Renault","Volvo","Lexus","VW","Ford",,,,,
600,"Male",36,"BMW","Volvo","Opel","Audi",,,,,,
601,"Male",22,"Ford",,,,,,,,,
602,"Female",34,"Volvo","Daewoo","Audi","Mercedes","Toyota",,,,,
603,"Male",48,"VW","Ford","Opel","Peugeot","Fiat",,,,,
604,"Male",30,"Fiat","BMW","Ford","Hyundai","Peugeot","Dodge",,,,
605,"Female",33,"Opel","Honda","Mercedes","Audi",,,,,,
606,"Male",42,"Opel","VW","Fiat","Volvo","Porsche","Ford",,,,
607,"Male",,"Chrysler","Audi","Fiat","Daewoo","Honda","Volvo","Opel",,,
608,"Male",48,"VW","BMW","Fiat","Toyota","Mercedes",,,,,
609,"Female",34,"VW","Hyundai","Audi",,,,,,,
610,"Male",42,"Opel","BMW",,,,,,,,
611,"Female",36,"Audi","Toyota","Honda","Porsche","BMW","Fiat",,,,
612,"Female",45,"Fiat","Dodge","Opel",,,,,,,
613,"Male",35,"Toyota","Peugeot",,,,,,,,
614,"Male",37,"VW","Peugeot","Opel","Fiat","BMW","Lexus","Volvo","Mercedes",,
615,"Male",,"VW","Toyota","BMW","Dodge",,,,,,
616,"Male",42,"VW","Ford",,,,,,,,
617,"Female",42,"Chrysler","Audi","VW","Toyota","Hyundai",,,,,
618,"Female",49,"Opel","VW","Fiat","Renault","Lexus",,,,,
619,"Female",,"Hyundai","Ford","Honda","Porsche","Audi",,,,,
620,"Male",25,"VW","Mercedes",,,,,,,,
621,"Female",39,"VW","Toyota","Volvo","Porsche","Lexus","BMW",,,,
622,"Female",29,"Fiat","Daewoo","BMW","Toyota",,,,,,
623,"Male",48,"Honda","Hyundai","Fiat","VW","Toyota","Porsche","BMW",,,
624,"Male",37,"Daewoo","BMW","Lexus","Fiat",,,,,,
625,"Male",37,"VW","Toyota","Opel",,,,,,,
626,"Male",38,"BMW","Fiat","VW","Porsche","Opel","Daewoo",,,,
627,"Male",41,"Daewoo","Chrysler","Opel",,,,,,,
628,"Female",50,"BMW","Honda",,,,,,,,
629,"Male",49,"Daewoo","VW","Fiat","BMW",,,,,,
630,"Male",41,"Porsche","VW",,,,,,,,
631,"Female",32,"Peugeot","BMW","Ford","Toyota","Mercedes",,,,,
632,"Male",39,"Hyundai","Dodge","Volvo","VW",,,,,,
633,"Male",45,"Audi","Fiat","Opel","VW","Toyota","Volvo",,,,
634,"Male",50,"Dodge","Ford","Audi",,,,,,,
635,"Male",43,"Honda","Porsche","Opel","Ford",,,,,,
636,"Male",54,"Peugeot","BMW","VW","Fiat","Honda",,,,,
637,"Male",33,"Volvo","Lexus","Mercedes",,,,,,,
638,"Male",18,"Hyundai","VW",,,,,,,,
639,"Female",,"Volvo","Audi","BMW","Dodge","Honda","Porsche","Fiat","Peugeot",,
640,"Male",27,"Toyota","Peugeot",,,,,,,,
641,"Female",39,"Hyundai","Fiat","Volvo","Renault","Peugeot","BMW",,,,
642,"Male",34,"Toyota","Audi","VW",,,,,,,
643,"Male",31,"Ford",,,,,,,,,
644,"Female",49,"Dodge","Opel","Volvo","Honda","BMW",,,,,
645,"Male",44,"VW","Volvo","Toyota","Dodge","Fiat","Audi","Opel","Hyundai",,
646,"Female",46,"Volvo","Honda","BMW",,,,,,,
647,"Female",43,"Toyota",,,,,,,,,
648,"Female",48,"Lexus","Porsche","VW","Ford","Chrysler",,,,,
649,,36,"Porsche",,,,,,,,,
650,"Female",18,"VW","Porsche","Volvo",,,,,,,
651,"Female",56,"Daewoo","Porsche","Opel","Dodge",,,,,,
652,"Female",41,"Lexus","BMW","Dodge","Volvo",,,,,,
653,"Male",,"Renault","Dodge","Opel","Daewoo","Audi",,,,,
654,"Male",36,"Ford","Dodge",,,,,,,,
655,"Male",24,"Daewoo","Dodge","VW","Volvo",,,,,,
656,"Female",23,"VW","Opel","Ford","Volvo",,,,,,
657,"Male",39,"Dodge","VW","Lexus","Toyota","Fiat",,,,,
658,"Male",55,"Ford","Lexus",,,,,,,,
659,"Female",51,"Honda","Renault","Mercedes","Lexus","Ford",,,,,
660,"Male",62,"BMW","VW","Honda","Chrysler","Daewoo","Dodge","Audi","Opel",,
661,"Male",25,"BMW","Ford","Mercedes","Volvo","Daewoo","Audi",,,,
662,"Male",33,"VW","Hyundai","Toyota","BMW",,,,,,
663,"Male",40,"Chrysler","Audi","VW","Honda","Porsche","Volvo",,,,
664,"Male",,"Volvo","Hyundai","BMW","Dodge","Fiat",,,,,
665,"Male",37,"Toyota","Honda","Ford",,,,,,,
666,"Female",41,"Chrysler","Opel",,,,,,,,
667,"Female",,"Toyota","Dodge","Ford",,,,,,,
668,"Female",36,"Fiat","Porsche","Daewoo","VW","BMW","Audi","Toyota",,,
669,"Male",31,"VW","Mercedes","Renault","Toyota","Lexus",,,,,
670,"Female",30,"Dodge","Fiat","Toyota","BMW",,,,,,
671,"Male",37,"Honda","BMW","VW","Opel",,,,,,
672,"Female",39,"Porsche","Ford","Lexus","Hyundai","Audi",,,,,
673,"Male",47,"Lexus","Ford","Volvo","BMW","Peugeot",,,,,
674,"Female",58,"Ford","Honda",,,,,,,,
675,"Female",23,"Mercedes","Audi","Opel","VW","Chrysler","Dodge",,,,
676,"Female",49,"Fiat","Peugeot","Daewoo",,,,,,,
677,"Male",28,"Honda","Chrysler","Daewoo","Ford","Dodge","Renault",,,,
678,"Female",30,"Dodge",,,,,,,,,
679,"Female",34,"Opel","Honda","Lexus",,,,,,,
680,"Female",29,"Ford","Volvo","VW",,,,,,,
681,"Female",38,"Porsche","Mercedes","Fiat","Toyota",,,,,,
682,"Female",34,"Mercedes","Renault",,,,,,,,
683,"Female",26,"BMW","Chrysler","Hyundai","VW","Honda",,,,,
684,"Male",42,"Ford","Opel","BMW","Toyota","Lexus","Hyundai",,,,
685,"Male",36,"Porsche","Toyota","Lexus",,,,,,,
686,"Male",25,"Ford",,,,,,,,,
687,"Female",53,"Dodge","Lexus",,,,,,,,
688,"Male",23,"Dodge","Porsche","BMW","VW","Audi","Volvo","Daewoo",,,
689,"Male",,"Hyundai","Dodge","BMW","Peugeot","VW","Porsche","Honda","Ford",,
690,"Male",38,"Fiat","Mercedes","Chrysler","Honda",,,,,,
691,"Male",40,"Opel","Hyundai","Volvo","Toyota","Dodge","VW",,,,
692,"Male",49,"Toyota","BMW",,,,,,,,
693,"Male",38,"Ford","Opel","BMW",,,,,,,
694,"Female",25,"Honda","Dodge",,,,,,,,
695,"Male",,"Hyundai","Honda","Toyota","VW",,,,,,
696,"Male",36,"Ford","Porsche",,,,,,,,
697,"Male",45,"Renault","BMW","Mercedes",,,,,,,
698,"Female",24,"Audi","Volvo","Opel",,,,,,,
699,"Male",38,"Ford",,,,,,,,,
700,"Female",46,"BMW",,,,,,,,,
701,"Male",,"Porsche","BMW","Opel",,,,,,,
702,"Male",31,"VW","Renault","Mercedes","Chrysler","BMW","Fiat","Daewoo","Volvo",,
703,"Male",,"Opel","BMW",,,,,,,,
704,"Female",35,"Opel","Mercedes",,,,,,,,
705,"Male",,"Ford","Peugeot","Dodge",,,,,,,
706,"Female",,"Porsche","Toyota",,,,,,,,
707,"Female",,"Renault","Mercedes","VW","Opel","Volvo","BMW",,,,
708,"Male",42,"Ford","Volvo","Peugeot",,,,,,,
709,"Male",46,"Ford","Porsche","Volvo","Peugeot",,,,,,
710,"Male",33,"Chrysler","Hyundai","Toyota","Ford","Renault","Volvo",,,,
711,"Male",42,"VW","Audi","Dodge","Peugeot",,,,,,
712,"Male",36,"Lexus","Hyundai","VW","Ford","Dodge","Mercedes","Audi","Renault","Honda",
713,"Male",52,"BMW","Porsche","Fiat",,,,,,,
714,"Male",47,"Hyundai","Toyota","Audi","Mercedes","Lexus","VW","BMW",,,
715,"Male",,"Lexus","Volvo",,,,,,,,
716,"Female",46,"VW","Porsche","Toyota","Opel","Daewoo",,,,,
717,"Male",48,"VW","Daewoo",,,,,,,,
718,"Male",20,"Opel","Fiat","VW",,,,,,,
719,"Female",44,"Dodge","Volvo","VW","Porsche","Honda","Opel",,,,
720,"Male",48,"Honda","Toyota","BMW","VW",,,,,,
721,"Male",49,"VW","Toyota",,,,,,,,
722,"Female",31,"Lexus","Renault","Ford","Volvo","Opel","Hyundai","Porsche",,,
723,"Male",37,"BMW","VW","Volvo",,,,,,,
724,"Female",40,"BMW","Ford","Fiat","Mercedes","VW",,,,,
725,"Male",,"Chrysler","Volvo",,,,,,,,
726,"Male",41,"Renault","Ford","Fiat",,,,,,,
727,"Male",,"Ford","Daewoo","Renault","Opel","VW","Fiat","Honda",,,
728,"Female",39,"BMW","Fiat","Dodge",,,,,,,
729,"Female",38,"VW","Opel","Volvo","Honda","BMW","Dodge",,,,
730,"Male",35,"VW","Lexus","Chrysler",,,,,,,
731,"Male",37,"Ford",,,,,,,,,
732,"Female",43,"Volvo","Opel",,,,,,,,
733,"Female",,"Toyota","Lexus","Chrysler","Honda",,,,,,
734,"Male",51,"Daewoo",,,,,,,,,
735,"Female",42,"Ford","Fiat","Lexus","Daewoo","VW","Opel","Volvo",,,
736,"Male",24,"Opel","Chrysler","Honda",,,,,,,
737,"Male",32,"Hyundai","Peugeot","Volvo",,,,,,,
738,"Female",32,"Renault","Volvo",,,,,,,,
739,"Female",44,"Daewoo","Opel","VW","Honda",,,,,,
740,"Male",38,"Opel","Dodge","Ford","VW","Toyota","Lexus","Mercedes","Honda",,
741,"Female",26,"Audi","Fiat","Dodge",,,,,,,
742,"Female",43,"Toyota","Daewoo","Porsche",,,,,,,
743,"Female",47,"Audi","Opel","Volvo","Renault","Ford",,,,,
744,"Female",38,"Honda","Mercedes","Opel","Ford","Dodge",,,,,
745,"Male",,"Ford","Chrysler","Lexus","Toyota",,,,,,
746,"Male",60,"Toyota","Renault","Volvo","Opel","Peugeot",,,,,
747,"Male",41,"Daewoo","Volvo","Opel",,,,,,,
748,"Male",37,"BMW","Renault",,,,,,,,
749,"Male",25,"Peugeot","Ford","Fiat",,,,,,,
750,"Male",38,"Opel",,,,,,,,,
751,"Male",35,"Ford","Honda","Audi","Opel",,,,,,
752,"Female",45,"Honda","BMW","Hyundai",,,,,,,
753,"Male",26,"Chrysler","Dodge",,,,,,,,
754,"Female",43,"Porsche","Peugeot","Honda","Audi",,,,,,
755,"Male",50,"Honda","VW","Peugeot","BMW",,,,,,
756,"Male",48,"Daewoo","Porsche","Lexus","Volvo",,,,,,
757,"Female",39,"Toyota","Opel","Audi","Honda",,,,,,
758,"Female",50,"Chrysler","Mercedes","BMW","Daewoo","Opel","Lexus","Porsche",,,
759,"Male",33,"VW","Dodge","Renault",,,,,,,
760,"Female",39,"Opel","Lexus","Fiat","Hyundai","Dodge","VW",,,,
761,"Female",49,"Volvo","Honda","VW","Audi",,,,,,
762,"Male",40,"Fiat","Volvo","Opel","Toyota","BMW","Ford",,,,
763,"Male",60,"Renault","Ford","Audi",,,,,,,
764,"Female",48,"Fiat","Volvo","Ford",,,,,,,
765,"Male",36,"BMW","Lexus","Daewoo","Fiat","Toyota",,,,,
766,"Male",28,"VW","Volvo","Dodge",,,,,,,
767,"Male",62,"Lexus","Fiat",,,,,,,,
768,"Female",39,"Toyota","Audi","Volvo","Opel","Daewoo","Lexus","Honda",,,
769,"Male",45,"Porsche","Renault",,,,,,,,
770,"Male",44,"Porsche","Fiat",,,,,,,,
771,"Female",30,"Toyota","Renault","Ford","Mercedes",,,,,,
772,"Male",50,"Mercedes","Fiat",,,,,,,,
773,"Female",33,"Dodge","Renault","Peugeot",,,,,,,
774,"Male",25,"Honda","Lexus","Audi","Ford",,,,,,
775,"Male",37,"BMW","Peugeot","Daewoo",,,,,,,
776,"Male",37,"Opel","Ford","Peugeot","VW","Volvo","Fiat",,,,
777,"Male",48,"VW","Porsche","Dodge","BMW","Ford",,,,,
778,"Female",40,"Ford","Toyota",,,,,,,,
779,"Female",51,"Fiat","Renault",,,,,,,,
780,"Female",37,"Porsche","Honda",,,,,,,,
781,"Male",34,"Porsche","Ford","VW","BMW","Daewoo",,,,,
782,"Female",51,"VW","Opel","Porsche","Mercedes","Toyota",,,,,
783,"Male",59,"Dodge","Audi",,,,,,,,
784,"Female",22,"VW","Audi","BMW","Dodge",,,,,,
785,"Male",,"Opel","Mercedes","Daewoo","Audi","Hyundai","VW","Dodge",,,
786,"Female",37,"Hyundai",,,,,,,,,
787,"Female",56,"VW","Daewoo",,,,,,,,
788,"Male",23,"Dodge","VW",,,,,,,,
789,"Male",45,"Toyota","Dodge","VW","Chrysler","Audi","Ford",,,,
790,"Female",37,"Honda",,,,,,,,,
791,"Male",38,"Renault","Toyota","Volvo",,,,,,,
792,"Female",29,"Opel","VW","BMW","Fiat",,,,,,
793,"Male",18,"Opel","Fiat","Lexus","BMW","Renault","VW","Volvo","Audi","Ford","Dodge"
794,"Female",20,"Daewoo",,,,,,,,,
795,"Male",,"Ford",,,,,,,,,
796,"Male",42,"VW","BMW","Dodge","Peugeot","Daewoo","Audi","Mercedes",,,
797,"Female",,"Dodge","Renault",,,,,,,,
798,"Male",47,"VW",,,,,,,,,
799,"Female",24,"Mercedes","Lexus","Honda",,,,,,,
800,"Male",51,"VW","Lexus","Audi","Mercedes",,,,,,
801,"Female",44,"Daewoo","Fiat","Volvo","Peugeot",,,,,,
802,"Female",42,"BMW","Lexus","Mercedes","VW","Audi",,,,,
803,"Male",,"Opel","Peugeot","Chrysler",,,,,,,
804,"Female",38,"Daewoo","Porsche","Dodge",,,,,,,
805,"Male",36,"Ford","Dodge",,,,,,,,
806,"Male",33,"Volvo","Porsche","Renault","Ford","Opel",,,,,
807,"Female",50,"Ford","Mercedes","Hyundai","Daewoo",,,,,,
808,"Male",36,"Peugeot","Opel","Audi",,,,,,,
809,"Female",55,"Dodge","Volvo","BMW","VW","Daewoo","Hyundai",,,,
810,"Female",37,"Porsche","Renault","Dodge","VW","Ford",,,,,
811,"Female",42,"BMW","Audi","VW","Daewoo","Mercedes","Peugeot","Fiat",,,
812,"Male",46,"Dodge","Lexus",,,,,,,,
813,"Male",44,"Porsche","Hyundai","Chrysler","Opel","Toyota",,,,,
814,"Male",,"Hyundai","Opel","Volvo","Honda","Toyota","Dodge","VW",,,
815,"Female",39,"VW","Toyota","Fiat","Hyundai","Volvo",,,,,
816,"Male",43,"Porsche","VW","Volvo","Dodge",,,,,,
817,"Male",37,"Honda","Chrysler","Mercedes","VW",,,,,,
818,"Male",,"Honda","Hyundai","BMW","Opel",,,,,,
819,"Female",36,"Daewoo","Lexus","VW","Fiat",,,,,,
820,"Male",51,"Fiat","Chrysler","Peugeot",,,,,,,
821,"Male",49,"Dodge","Hyundai","Mercedes","Audi",,,,,,
822,"Female",61,"BMW","VW","Opel","Dodge",,,,,,
823,,41,"Toyota","Opel","Honda","VW",,,,,,
824,"Male",45,"Daewoo",,,,,,,,,
825,"Male",44,"BMW",,,,,,,,,
826,"Male",27,"Volvo","BMW","Audi","Mercedes","Dodge","Ford",,,,
827,"Male",37,"Lexus","Honda","Dodge","Renault",,,,,,
828,"Female",18,"Renault","Opel","Toyota","Mercedes",,,,,,
829,"Male",54,"Daewoo","Peugeot","Dodge",,,,,,,
830,"Male",50,"Honda","Renault","Opel",,,,,,,
831,"Female",37,"Opel","Volvo","Honda","Porsche",,,,,,
832,"Male",55,"VW","Ford","Dodge",,,,,,,
833,"Male",41,"BMW","Chrysler","Porsche","Peugeot",,,,,,
834,"Female",47,"BMW","Volvo","Daewoo","Audi","Honda","Renault","Opel","Fiat","Dodge",
835,"Male",,"Fiat",,,,,,,,,
836,"Female",45,"Peugeot","Honda",,,,,,,,
837,"Male",42,"Hyundai","VW",,,,,,,,
838,"Male",42,"Ford","Lexus","Fiat","Chrysler",,,,,,
839,"Male",21,"Ford","Opel","Dodge","Volvo","VW",,,,,
840,"Female",,"Lexus","Mercedes","Opel","Dodge","Fiat",,,,,
841,"Female",38,"Hyundai","Chrysler","Renault","Volvo","Toyota","Lexus","BMW","VW",,
842,"Female",38,"Fiat","Hyundai","Volvo","Lexus","Toyota","Chrysler","BMW",,,
843,"Male",48,"Opel",,,,,,,,,
844,"Female",39,"VW","Renault","Honda","BMW",,,,,,
845,"Male",46,"Hyundai","Fiat","Honda","BMW","VW",,,,,
